date,delay,distance,origin,destination
02171707,-5,295,ELP,LBB
02171710,-5,1069,SAT,LAS
02171710,0,528,AUS,ELP
02171710,15,236,LAS,LAX
02171715,-5,670,BNA,HOU
02171715,5,1588,BNA,LAS
02171720,-4,515,BWI,IND
02171720,-5,423,OMA,MDW
02171720,14,333,SJC,ONT
02171725,-12,570,HOU,BHM
02171725,2,296,STL,LIT
02171730,-1,256,PHX,LAS
02171730,-7,220,ISP,BWI
02171730,12,397,SMF,LAS
02171735,-17,880,STL,MCO
02171735,-3,271,SDF,MDW
02171740,-10,487,MSY,TPA
02171740,-6,281,BUF,BWI
02171740,79,447,SAN,SFO
02171745,-10,197,FLL,TPA
02171745,-8,255,RDU,BWI
02171745,4,180,RNO,OAK
02171750,-3,367,TUS,SAN
02171750,-7,673,MSY,FLL
02171755,-10,765,MDW,ISP
02171757,6,321,MSY,BHM
02171800,-7,271,MDW,SDF
02171800,30,258,SAN,LAS
02171805,-2,321,ABQ,TUS
02171805,-9,197,LAS,ONT
02171810,-12,162,MDW,IND
02171810,-13,148,HOU,AUS
02171810,2,777,BDL,MDW
02171815,-10,229,DTW,MDW
02171815,-9,612,TPA,BNA
02171820,-10,447,SAN,SFO
02171820,5,714,LAX,ELP
02171825,-25,254,SDF,STL
02171825,15,1442,MCI,SMF
02171825,5,925,FLL,BWI
02171830,-2,220,BWI,ISP
02171830,-8,843,SAT,PHX
02171830,4,1156,STL,SLC
02171831,24,347,PHX,ELP
02171835,-5,689,SEA,SLC
02171837,-16,1591,LAS,IND
02171840,3,543,OAK,PDX
02171842,27,1037,OMA,PHX
02171845,0,1020,HOU,PHX
02171848,10,671,SEA,OAK
02171850,1,328,PVD,BWI
02171853,20,842,TPA,BWI
02171855,-8,687,HOU,STL
02171855,8,422,SLC,RNO
02171900,15,1069,LAS,SAT
02171902,13,258,SAN,LAS
02171905,-3,255,BWI,RDU
02171908,10,256,LAS,PHX
02171910,33,407,LAS,OAK
02171913,33,651,SFO,PHX
02171915,0,1262,STL,PHX
02171920,-12,293,LBB,DAL
02171923,74,447,SFO,SAN
02171925,0,405,MDW,MCI
02171930,-5,370,PHX,LAX
02171930,11,223,BUR,LAS
02171931,-1,758,LAS,AMA
02171935,-2,256,PHX,LAS
02171935,6,395,BNA,MDW
02171938,14,303,MSY,HOU
02171940,1,239,HOU,DAL
02171940,4,1166,FLL,MDW
02171950,-10,495,BWI,SDF
02171950,12,1090,LAS,AUS
02171955,45,308,SJC,LAX
02172000,-6,271,SDF,MDW
02172005,-2,142,MCO,PBI
02172007,17,446,OAK,SAN
02172015,0,344,PDX,BOI
02172020,-10,328,BWI,PVD
02172024,10,487,LAS,ABQ
02172025,-4,307,CLE,MDW
02172030,-12,279,PDX,GEG
02172030,0,370,PHX,LAX
02172035,0,397,SMF,LAS
02172040,11,550,MCO,MSY
02172055,-20,569,SJC,PDX
02172058,-1,197,LAS,ONT
02172105,-12,451,MCI,IND
02172110,8,333,ONT,SJC
02172115,15,174,TPA,PBI
02172120,0,197,ONT,LAS
02172155,-10,550,MSY,MCO
02172220,-2,303,MSY,HOU
02180625,-11,258,SAN,LAS
02180625,-13,838,MHT,MDW
02180630,-6,588,BWI,BNA
02180630,-9,441,MAF,HOU
02180640,-8,397,SMF,LAS
02180645,-2,777,BDL,MDW
02180650,0,328,PVD,BWI
02180655,-19,1481,PDX,MCI
02180659,44,697,SEA,SJC
02180700,-10,359,HOU,JAN
02180700,-4,1090,AUS,LAS
02180700,-5,303,MSY,HOU
02180700,0,236,LAS,LAX
02180700,7,1072,MCO,MCI
02180705,0,365,JAX,BHM
02180710,-10,395,MDW,BNA
02180710,21,2277,PVD,PHX
02180715,-10,318,JAX,FLL
02180720,-8,451,LAX,TUS
02180720,5,762,PDX,LAS
02180725,-3,308,LAX,SJC
02180725,19,308,SJC,LAX
02180730,-12,239,DAL,HOU
02180730,-3,288,ALB,BWI
02180735,-10,1011,BUF,MCO
02180735,-7,1073,PVD,MCO
02180740,-4,347,ELP,PHX
02180745,-1,487,TPA,MSY
02180745,2,345,RNO,LAS
02180746,41,2106,BWI,LAS
02180750,-6,369,BUR,PHX
02180755,-1,236,LAS,LAX
02180755,-6,328,BWI,PVD
02180755,-8,192,HOU,SAT
02180800,-2,289,LBB,ABQ
02180800,-3,345,LAS,RNO
02180800,-6,303,MSY,HOU
02180800,-9,304,PHX,SAN
02180805,-10,237,STL,MCI
02180805,-16,848,HOU,MCO
02180807,0,787,MCO,BWI
02180810,-11,714,LAX,ELP
02180810,0,587,MCO,JAN
02180815,-10,937,HOU,MDW
02180815,-5,248,SAT,DAL
02180815,0,405,MDW,MCI
02180820,-13,621,PHX,SJC
02180820,0,188,SJC,RNO
02180825,-3,335,BOI,RNO
02180825,-6,162,MDW,IND
02180828,0,335,RNO,BOI
02180830,-5,453,HOU,TUL
02180832,60,1999,BWI,PHX
02180835,-2,325,OAK,BUR
02180840,-2,180,RNO,OAK
02180840,0,254,SDF,STL
02180845,-11,925,FLL,BWI
02180845,-15,1142,MHT,MCO
02180845,0,889,ABQ,OAK
02180850,23,236,LAS,LAX
02180855,-21,697,SJC,SEA
02180855,-6,233,SAT,HRL
02180855,5,373,SMF,LAX
02180900,-12,487,TPA,MSY
02180900,-8,255,BWI,RDU
02180900,0,361,OAK,ONT
02180905,-5,759,HOU,ABQ
02180905,4,444,PDX,RNO
02180910,-16,628,SAN,ABQ
02180910,-5,361,ONT,OAK
02180915,-13,1242,AUS,LAX
02180915,-7,296,DAL,LIT
02180915,8,1093,FLL,ISP
02180918,0,440,DTW,STL
02180920,-8,687,HOU,STL
02180925,-10,515,BWI,IND
02180925,-9,288,ALB,BWI
02180930,-10,1137,PVD,TPA
02180930,-5,283,BDL,BWI
02180930,-7,281,BUF,BWI
02180930,3,271,SDF,MDW
02180930,7,935,TUL,PHX
02180935,-8,325,BUR,OAK
02180935,5,236,LAX,LAS
02180940,-2,324,AMA,DAL
02180940,9,1489,MCI,OAK
02180945,13,1044,MCI,PHX
02180950,-1,174,PBI,TPA
02180950,-9,601,PHX,RNO
02180950,0,296,SJC,BUR
02180954,21,188,RNO,SJC
02180955,-6,714,ELP,LAX
02180958,37,224,SEA,GEG
02181000,-5,369,PHX,BUR
02181000,0,1670,BWI,ABQ
02181002,-6,775,LAS,LBB
02181005,0,293,LBB,DAL
02181005,2,1140,MCI,LAS
02181010,-3,237,MCI,STL
02181010,-4,584,ELP,LAS
02181010,0,342,SJC,SNA
02181010,8,611,BWI,MDW
02181015,15,1772,LAS,CMH
02181020,-16,1552,ABQ,MCO
02181022,14,441,HOU,MAF
02181025,-2,288,ALB,BWI
02181025,5,1056,FLL,STL
02181030,-5,281,BWI,BUF
02181030,18,997,TPA,MDW
02181030,9,480,SMF,SAN
02181035,-2,564,SEA,RNO
02181035,7,258,LAS,SAN
02181040,-5,188,SJC,RNO
02181040,-5,189,AUS,DAL
02181040,5,1588,BNA,LAS
02181043,0,304,SAN,PHX
02181045,-5,258,SAN,LAS
02181045,-8,787,BWI,MCO
02181050,-4,342,SNA,SJC
02181055,-3,369,PHX,BUR
02181055,37,495,SDF,BWI
02181100,-1,180,RNO,OAK
02181100,-8,636,ELP,SAN
02181100,15,337,LAX,OAK
02181105,-12,564,RNO,SEA
02181105,-5,611,BWI,MDW
02181105,22,236,LAX,LAS
02181107,-4,368,LAS,SLC
02181110,-8,1040,SAT,MCO
02181110,-8,611,MDW,BWI
02181114,18,866,SEA,LAS
02181115,-2,325,OAK,BUR
02181119,-4,1020,PHX,HOU
02181120,-10,630,PDX,SLC
02181120,-7,496,SAT,ELP
02181125,-2,328,ABQ,PHX
02181125,5,178,MCO,FLL
02181128,3,543,PDX,OAK
02181130,-6,318,JAX,FLL
02181130,2,471,MSY,BNA
02181135,-2,487,STL,CLE
02181135,-5,351,STL,TUL
02181135,1,325,PHX,ONT
02181140,-10,296,SJC,BUR
02181140,12,775,LBB,LAS
02181140,13,1489,IND,PHX
02181145,-3,108,PVD,ISP
02181145,0,319,DAL,MAF
02181150,-3,714,LAX,ELP
02181150,-8,423,OMA,MDW
02181151,0,319,MAF,DAL
02181155,-10,296,DAL,LIT
02181155,0,417,SAN,SJC
02181155,25,647,PHX,SMF
02181200,-5,361,ONT,OAK
02181200,0,848,MCO,HOU
02181204,10,162,IND,MDW
02181205,-5,293,LBB,DAL
02181205,5,737,BWI,STL
02181208,0,325,ONT,PHX
02181210,8,258,LAS,SAN
02181211,5,1069,LAS,SAT
02181215,-2,273,AUS,HRL
02181215,-6,938,MHT,BNA
02181215,3,397,LAS,SMF
02181215,70,447,SAN,SFO
02181220,-1,174,PBI,TPA
02181220,-7,708,MSY,IND
02181220,4,293,DAL,LBB
02181220,7,1999,PHX,BWI
02181225,-7,842,PVD,MDW
02181225,5,689,SEA,SLC
02181228,22,337,LAX,OAK
02181230,-10,803,BNA,ISP
02181230,0,370,PHX,LAX
02181231,11,256,PHX,LAS
02181235,-5,248,SAT,DAL
02181235,-6,321,BHM,MSY
02181237,-5,256,LAS,PHX
02181240,-15,580,ABQ,DAL
02181240,0,304,PHX,SAN
02181240,5,333,ONT,SJC
02181245,-2,487,MSY,TPA
02181245,0,251,STL,MDW
02181250,-15,1301,PHX,MSY
02181250,0,276,HOU,HRL
02181254,4,621,SJC,PHX
02181255,-8,345,RNO,LAS
02181300,-3,217,DAL,IAH
02181300,-9,303,MSY,HOU
02181305,-3,369,BUR,PHX
02181305,23,367,TUS,SAN
02181310,-8,478,BHM,MCO
02181310,5,369,PHX,BUR
02181315,-5,367,SAN,TUS
02181315,0,307,CLE,MDW
02181318,2,181,DAL,OKC
02181320,-5,303,HOU,MSY
02181320,3,180,OAK,RNO
02181322,5,333,SJC,ONT
02181325,0,1136,PHX,LIT
02181325,0,359,JAN,HOU
02181330,-3,281,BWI,BUF
02181330,-7,273,HRL,AUS
02181332,-5,236,LAX,LAS
02181332,17,386,SJC,LAS
02181335,-5,187,CRP,HOU
02181335,2,371,OAK,SNA
02181340,-9,335,RNO,BOI
02181340,0,1020,HOU,PHX
02181342,24,304,SAN,PHX
02181345,-2,303,HOU,MSY
02181345,2,293,LBB,DAL
02181348,38,361,ONT,OAK
02181350,0,584,LAS,ELP
02181355,-20,1333,SAN,MCI
02181355,10,562,ELP,DAL
02181355,23,417,SAN,SJC
02181400,-2,453,TUL,HOU
02181400,-8,803,BNA,ISP
02181403,12,907,PVD,BNA
02181404,7,236,LAS,LAX
02181406,0,314,CLE,BWI
02181410,-2,444,RNO,PDX
02181410,17,373,LAX,SMF
02181410,3,670,HOU,BNA
02181414,-10,1999,PHX,BWI
02181415,-17,1342,AUS,BWI
02181415,13,304,PHX,SAN
02181415,8,188,SJC,RNO
02181420,-1,440,DTW,STL
02181420,-6,217,IAH,DAL
02181422,0,1489,PHX,IND
02181425,-1,223,MCI,TUL
02181425,3,1050,MCO,BDL
02181430,-10,588,BNA,BWI
02181430,-8,256,PHX,LAS
02181430,1,370,PHX,LAX
02181435,-13,351,STL,TUL
02181435,-4,389,ONT,SMF
02181440,-10,646,OAK,PHX
02181440,-4,842,TPA,BWI
02181443,10,480,SAN,SMF
02181445,-17,1073,ALB,MCO
02181445,20,479,SMF,PDX
02181450,-15,229,STL,IND
02181450,3,587,TPA,RDU
02181455,-12,405,MCI,MDW
02181455,0,308,LAX,SJC
02181455,35,283,BWI,BDL
02181500,-3,188,RNO,SJC
02181500,-8,628,ABQ,SAN
02181502,0,437,DAL,MSY
02181504,0,239,HOU,DAL
02181505,-5,570,MDW,BHM
02181505,0,328,ABQ,PHX
02181510,-2,178,MCO,FLL
02181510,-5,842,MDW,PVD
02181514,4,496,ELP,SAT
02181515,-5,480,SAN,SMF
02181515,0,324,DAL,AMA
02181515,5,187,HOU,CRP
02181520,-1,880,MCO,STL
02181520,0,405,MDW,MCI
02181525,-5,187,CRP,HOU
02181525,0,423,OMA,MDW
02181530,-10,220,ISP,BWI
02181530,13,256,PHX,LAS
02181535,-3,237,TUL,DAL
02181535,-35,2237,LAS,ALB
02181535,63,303,HOU,MSY
02181538,73,447,SFO,SAN
02181540,1,181,DAL,OKC
02181540,7,337,LAX,OAK
02181545,-6,495,SDF,BWI
02181545,0,580,DAL,ABQ
02181546,22,347,ELP,PHX
02181550,-10,321,TUS,ABQ
02181550,0,338,CMH,BNA
02181555,-1,487,CLE,STL
02181555,3,590,SLC,LAX
02181557,6,471,BNA,MSY
02181600,-5,337,LAX,OAK
02181600,0,192,HOU,SAT
02181600,14,236,LAS,LAX
02181600,7,256,LAS,PHX
02181605,-25,351,TUL,STL
02181605,-6,318,JAX,FLL
02181605,6,663,JAX,BWI
02181606,6,370,PHX,LAX
02181615,-1,303,HOU,MSY
02181615,-5,148,HOU,AUS
02181615,33,1912,PHX,BUF
02181616,-2,397,LAS,SMF
02181620,-10,258,SAN,LAS
02181620,-9,907,PVD,BNA
02181620,8,1072,MCO,MCI
02181623,4,345,RNO,LAS
02181625,-8,296,DAL,LIT
02181625,15,197,ONT,LAS
02181628,18,446,OAK,SAN
02181630,-1,287,GEG,BOI
02181630,0,358,SMF,BUR
02181633,0,239,DAL,HOU
02181635,-3,405,MDW,MCI
02181635,-5,325,ONT,PHX
02181636,3,239,HOU,DAL
02181640,-12,687,HOU,STL
02181643,39,621,SJC,PHX
02181645,12,371,SNA,OAK
02181650,-8,636,ELP,SAN
02181655,-6,321,BHM,MSY
02181700,-11,220,BWI,ISP
02181700,-12,365,BHM,JAX
02181700,-6,737,BWI,STL
02181700,1,368,LAS,SLC
02181700,5,480,SMF,SAN
02181705,-10,370,LAX,PHX
02181705,0,628,SAN,ABQ
02181706,35,451,TUS,LAX
02181710,-12,528,AUS,ELP
02181710,-13,588,BWI,BNA
02181710,12,223,LAS,BUR
02181713,7,148,HOU,AUS
02181715,-6,405,MCI,MDW
02181715,3,236,LAX,LAS
02181717,0,321,MSY,BHM
02181719,9,308,SJC,LAX
02181720,0,291,BOI,SLC
02181720,12,284,MDW,CMH
02181725,-1,313,OKC,MCI
02181725,0,189,AUS,DAL
02181727,0,423,OMA,MDW
02181728,68,447,SAN,SFO
02181730,-5,671,SEA,OAK
02181730,4,718,MCO,SDF
02181735,-7,928,AUS,TPA
02181735,15,480,SAN,SMF
02181740,-14,587,JAN,MCO
02181740,0,281,BUF,BWI
02181742,12,397,SMF,LAS
02181743,9,872,AUS,PHX
02181745,-2,904,MCI,RDU
02181745,0,407,LAS,OAK
02181748,26,283,BWI,BDL
02181749,7,325,PHX,ONT
02181750,14,842,BWI,TPA
02181752,6,223,ABQ,ELP
02181755,-4,347,ELP,PHX
02181755,0,440,STL,DTW
02181755,3,405,MDW,MCI
02181758,15,180,RNO,OAK
02181800,25,588,BNA,BWI
02181800,3,248,SAT,DAL
02181804,7,361,OAK,ONT
02181805,28,520,LAS,BOI
02181809,39,258,SAN,LAS
02181810,-3,294,AUS,MAF
02181810,47,570,HOU,BHM
02181814,12,236,LAX,LAS
02181815,-7,229,DTW,MDW
02181815,0,325,ONT,PHX
02181820,-5,369,PHX,BUR
02181822,6,181,DAL,OKC
02181825,-19,1591,LAS,IND
02181825,0,189,AUS,DAL
02181829,-11,1506,PHX,SDF
02181830,-3,181,OKC,DAL
02181830,-6,308,LAX,SJC
02181830,0,337,OAK,LAX
02181832,15,256,PHX,LAS
02181835,-10,377,MHT,BWI
02181835,0,197,ONT,LAS
02181835,18,325,PHX,ONT
02181836,18,371,OAK,SNA
02181838,3,237,DAL,TUL
02181840,0,550,MCO,MSY
02181842,-6,1959,BNA,OAK
02181845,-6,335,BOI,RNO
02181845,15,687,STL,HOU
02181847,30,447,SAN,SFO
02181850,-1,281,BWI,BUF
02181850,5,422,SLC,RNO
02181855,-12,1072,MCI,MCO
02181855,18,1156,STL,SLC
02181857,9,328,PVD,BWI
02181900,-3,347,PHX,ELP
02181900,0,307,MDW,CLE
02181901,32,838,MHT,MDW
02181905,-5,296,SJC,BUR
02181905,4,663,JAX,BWI
02181908,27,236,LAS,LAX
02181910,-8,883,BWI,PBI
02181910,10,370,LAX,PHX
02181913,21,632,MDW,RDU
02181915,5,1262,STL,PHX
02181920,-4,162,IND,MDW
02181920,-5,935,TUL,PHX
02181922,150,912,LIT,BWI
02181925,13,371,OAK,SNA
02181930,-4,294,MAF,AUS
02181930,-5,368,SLC,LAS
02181930,2,395,BNA,MDW
02181930,8,337,OAK,LAX
02181935,-5,248,DAL,SAT
02181935,-7,177,BNA,BHM
02181935,2,189,DAL,AUS
02181938,55,256,PHX,LAS
02181940,0,444,RNO,PDX
02181940,5,304,SAN,PHX
02181945,-11,993,AUS,MCO
02181945,1,271,MDW,SDF
02181945,5,528,ELP,AUS
02181948,0,237,TUL,DAL
02181950,0,479,PDX,SMF
02181950,17,1489,MCI,OAK
02181955,-10,377,MHT,BWI
02181955,-10,437,DAL,MSY
02181956,0,407,OAK,LAS
02182000,-10,293,LBB,DAL
02182000,-5,347,ELP,PHX
02182000,10,337,OAK,LAX
02182005,-1,588,BWI,BNA
02182005,3,487,LAS,ABQ
02182010,-10,714,ELP,LAX
02182010,-3,453,TUL,HOU
02182014,8,239,DAL,HOU
02182015,-4,187,CRP,HOU
02182015,30,605,SEA,SMF
02182015,52,180,OAK,RNO
02182020,0,256,PHX,LAS
02182020,2,178,MCO,FLL
02182025,0,842,TPA,BWI
02182025,3,365,LAS,TUS
02182030,-3,279,PDX,GEG
02182030,-5,866,LAS,SEA
02182035,-10,281,BUF,BWI
02182035,-6,405,MCI,MDW
02182035,20,308,LAX,SJC
02182039,-5,251,MDW,STL
02182040,-5,276,HRL,HOU
02182040,-7,550,MCO,MSY
02182040,7,370,PHX,LAX
02182045,-6,148,AUS,HOU
02182050,-5,197,LAS,ONT
02182050,-8,443,BNA,RDU
02182050,20,395,MDW,BNA
02182050,5,283,BDL,BWI
02182055,0,229,DTW,MDW
02182055,5,328,PVD,BWI
02182100,-2,337,OAK,LAX
02182100,-6,417,SAN,SJC
02182104,-2,239,DAL,HOU
02182105,-11,229,MDW,DTW
02182105,1,580,ABQ,DAL
02182109,4,251,MDW,STL
02182110,5,446,SAN,OAK
02182112,2,487,MSY,TPA
02182115,0,515,BWI,IND
02182116,30,318,JAX,FLL
02182120,-7,313,OKC,MCI
02182120,3,237,DAL,TUL
02182120,8,187,HOU,CRP
02182123,20,462,STL,OKC
02182125,2,1140,MCI,LAS
02182125,3,281,BWI,BUF
02182130,-5,407,OAK,LAS
02182130,5,447,SAN,SFO
02182135,-2,369,PHX,BUR
02182135,38,358,SMF,BUR
02182140,-7,314,BWI,CLE
02182144,-10,293,DAL,LBB
02182150,-5,687,HOU,STL
02182150,13,337,OAK,LAX
02182155,-16,550,MSY,MCO
02182200,-2,1235,HOU,LAS
02182200,11,417,SJC,SAN
02182205,-10,389,ONT,SMF
02182205,5,328,PHX,ABQ
02182210,-5,237,STL,MCI
02182215,-5,197,TPA,FLL
02182215,2,251,STL,MDW
02182235,-5,304,PHX,SAN
02182245,-8,236,LAS,LAX
02182305,-7,256,LAS,PHX
02190001,145,651,PHX,SFO
02190047,213,651,SFO,PHX
02190530,-5,325,ONT,PHX
02190600,-7,395,MDW,BNA
02190600,10,236,LAS,LAX
02190610,14,188,RNO,SJC
02190615,-6,239,DAL,HOU
02190615,5,491,BNA,MCI
02190620,-2,389,SMF,ONT
02190620,6,358,SMF,BUR
02190625,-4,328,ABQ,PHX
02190625,0,399,SEA,BOI
02190625,0,447,SAN,SFO
02190630,-10,337,OAK,LAX
02190630,-10,687,HOU,STL
02190630,-2,177,BHM,BNA
02190630,-3,148,HOU,AUS
02190630,-4,437,DAL,MSY
02190630,-5,229,DTW,MDW
02190630,-7,325,ONT,PHX
02190630,-7,670,BNA,HOU
02190630,0,189,AUS,DAL
02190630,0,397,SMF,LAS
02190630,2,217,IAH,DAL
02190630,8,337,LAX,OAK
02190635,2,237,STL,MCI
02190640,-2,318,FLL,JAX
02190640,3,496,SAT,ELP
02190645,-1,178,FLL,MCO
02190645,-7,192,SAT,HOU
02190645,28,314,BWI,CLE
02190650,-8,328,PVD,BWI
02190654,12,296,SJC,BUR
02190655,-5,187,CRP,HOU
02190655,5,1864,BWI,SLC
02190700,-2,237,TUL,DAL
02190700,-2,370,LAX,PHX
02190700,-5,237,DAL,TUL
02190700,-5,423,OMA,MDW
02190700,-7,337,OAK,LAX
02190700,0,258,LAS,SAN
02190700,14,181,OKC,DAL
02190700,2,437,MSY,DAL
02190705,-3,142,PBI,MCO
02190705,-3,588,OAK,SLC
02190705,0,443,RDU,BNA
02190705,7,528,ELP,AUS
02190710,-5,271,SDF,MDW
02190710,-6,419,HOU,OKC
02190715,-11,515,IND,BWI
02190715,-5,386,SJC,LAS
02190715,28,605,SEA,SMF
02190716,9,546,GEG,SLC
02190720,0,373,LAX,SMF
02190725,-12,281,BUF,BWI
02190725,-4,304,SAN,PHX
02190725,-8,368,LAS,SLC
02190730,-10,288,ALB,BWI
02190730,-2,480,SAN,SMF
02190730,0,251,MDW,STL
02190730,10,337,LAX,OAK
02190735,-10,843,PHX,SAT
02190735,-5,294,AUS,MAF
02190740,-10,303,HOU,MSY
02190740,-5,395,BNA,MDW
02190745,-1,1455,BHM,PHX
02190745,-2,189,AUS,DAL
02190745,10,248,DAL,SAT
02190750,-10,1363,LAX,MCI
02190750,0,254,STL,SDF
02190755,-10,321,BHM,MSY
02190755,-3,283,BWI,BDL
02190755,-6,328,BWI,PVD
02190800,-1,148,HOU,AUS
02190800,-15,671,SEA,OAK
02190800,-5,422,RNO,SLC
02190800,-6,289,LBB,ABQ
02190800,5,883,PBI,BWI
02190802,7,1797,BNA,LAX
02190805,-3,237,STL,MCI
02190805,-9,174,TPA,PBI
02190805,4,358,SMF,BUR
02190810,-3,562,DAL,ELP
02190814,4,1448,BNA,PHX
02190815,-15,677,LAX,ABQ
02190815,-5,236,LAX,LAS
02190815,2,223,LAS,BUR
02190817,-2,256,LAS,PHX
02190820,-10,621,PHX,SJC
02190820,-5,405,MCI,MDW
02190820,1,496,ELP,SAT
02190825,-2,162,MDW,IND
02190825,-2,229,MDW,DTW
02190825,0,480,SMF,SAN
02190829,2,872,PHX,AUS
02190830,-5,239,DAL,HOU
02190830,-6,255,RDU,BWI
02190831,-7,646,OAK,PHX
02190835,0,361,OAK,ONT
02190835,37,440,DTW,STL
02190838,0,328,PHX,ABQ
02190840,-7,397,LAS,SMF
02190840,3,377,BWI,MHT
02190845,-20,1142,MHT,MCO
02190845,-6,313,MCI,OKC
02190845,41,328,ABQ,PHX
02190850,-10,765,MDW,ISP
02190850,52,447,SAN,SFO
02190850,8,447,SFO,SAN
02190855,-5,405,MDW,MCI
02190855,30,989,MCO,MDW
02190900,-3,256,PHX,LAS
02190900,-5,246,MAF,ELP
02190900,12,370,PHX,LAX
02190905,-10,368,SLC,LAS
02190905,3,628,ABQ,SAN
02190906,-2,308,SJC,LAX
02190910,-5,223,ELP,ABQ
02190910,0,616,BNA,MCO
02190912,25,296,STL,LIT
02190915,-5,407,OAK,LAS
02190915,9,308,LAX,SJC
02190917,20,487,TPA,MSY
02190925,-1,453,HOU,TUL
02190925,-10,632,MDW,RDU
02190925,26,333,ONT,SJC
02190930,-10,281,BUF,BWI
02190930,-4,487,ABQ,LAS
02190930,-6,934,STL,ABQ
02190930,14,1751,BNA,ONT
02190935,-10,1489,MCI,SEA
02190935,-6,471,BNA,MSY
02190935,-9,647,SMF,PHX
02190940,-3,1140,LAS,MCI
02190940,0,325,PHX,ONT
02190940,53,189,AUS,DAL
02190945,-11,663,BWI,JAX
02190945,-8,303,HOU,MSY
02190946,20,687,HOU,STL
02190950,-8,1301,PHX,MSY
02190950,0,787,MCO,BWI
02190955,26,223,LAS,BUR
02191000,-13,630,SLC,PDX
02191000,-6,229,MDW,DTW
02191000,14,337,LAX,OAK
02191005,-4,217,IAH,DAL
02191005,0,239,HOU,DAL
02191005,3,590,LAX,SLC
02191007,0,365,LAS,TUS
02191010,-3,495,SDF,BWI
02191010,-8,341,AUS,LBB
02191010,2,192,HOU,SAT
02191010,3,361,OAK,ONT
02191015,43,1363,MCI,LAX
02191019,16,588,SLC,OAK
02191020,0,580,ABQ,DAL
02191020,25,677,ABQ,LAX
02191025,-6,889,OAK,ABQ
02191025,17,303,MSY,HOU
02191030,-13,802,CMH,MCO
02191030,-4,303,MSY,HOU
02191030,34,308,LAX,SJC
02191033,8,389,SMF,ONT
02191040,-30,1180,ABQ,SEA
02191040,-5,313,MCI,OKC
02191040,35,236,LAS,LAX
02191045,-13,787,BWI,MCO
02191045,8,325,BUR,OAK
02191050,-12,493,SLC,ABQ
02191050,23,237,DAL,TUL
02191051,14,370,LAX,PHX
02191055,11,325,OAK,BUR
02191055,22,337,OAK,LAX
02191100,-5,256,LAS,PHX
02191100,-8,239,HOU,DAL
02191100,3,333,SJC,ONT
02191100,4,405,MDW,MCI
02191105,-10,925,BWI,FLL
02191105,-5,612,TPA,BNA
02191110,-4,358,BUR,SMF
02191110,-6,611,MDW,BWI
02191111,1,223,TUL,MCI
02191115,-6,1040,SAT,MCO
02191115,0,677,HOU,ELP
02191115,2,337,OAK,LAX
02191120,-10,630,PDX,SLC
02191120,-7,507,SLC,PHX
02191125,-1,543,PDX,OAK
02191125,-2,471,MSY,BNA
02191125,39,612,BNA,TPA
02191130,-1,1848,MCO,PHX
02191130,-4,440,STL,DTW
02191130,10,236,LAS,LAX
02191135,-3,405,MDW,MCI
02191135,-6,351,STL,TUL
02191139,0,397,LAS,SMF
02191140,-1,304,SAN,PHX
02191140,0,714,LAX,ELP
02191140,9,177,BHM,BNA
02191145,-10,395,MDW,BNA
02191145,-5,314,BWI,CLE
02191145,30,564,RNO,SEA
02191150,-1,487,TPA,MSY
02191150,27,328,PHX,ABQ
02191150,3,328,PVD,BWI
02191155,-8,197,TPA,FLL
02191155,37,223,ABQ,ELP
02191200,-10,628,SAN,ABQ
02191200,-2,495,BWI,SDF
02191200,27,487,ABQ,LAS
02191205,-7,1069,LAS,SAT
02191205,12,347,PHX,ELP
02191206,7,677,LAX,ABQ
02191210,-3,689,SEA,SLC
02191210,0,1140,MCI,LAS
02191210,7,258,LAS,SAN
02191213,27,337,OAK,LAX
02191215,-3,478,MCO,BHM
02191215,-6,718,ABQ,MCI
02191215,76,1020,PHX,HOU
02191218,9,1479,SJC,MCI
02191220,-6,1034,TPA,ISP
02191220,12,1044,MCI,PHX
02191224,17,407,LAS,OAK
02191225,12,296,SJC,BUR
02191225,5,1262,STL,PHX
02191230,-1,251,MDW,STL
02191230,18,480,SMF,SAN
02191230,7,361,OAK,ONT
02191235,-7,587,RDU,TPA
02191238,18,370,PHX,LAX
02191240,-5,148,AUS,HOU
02191240,-7,580,ABQ,DAL
02191242,14,236,LAX,LAS
02191244,4,189,AUS,DAL
02191245,32,423,MDW,OMA
02191245,5,395,BNA,MDW
02191250,-6,666,JAN,MDW
02191250,3,192,HOU,SAT
02191255,-10,1093,ISP,FLL
02191255,-2,628,ABQ,SAN
02191259,68,236,LAS,LAX
02191300,-6,239,DAL,HOU
02191302,41,192,SAT,HOU
02191305,0,1489,SEA,MCI
02191308,6,189,DAL,AUS
02191310,0,405,MDW,MCI
02191315,-1,453,TUL,HOU
02191315,-5,367,SAN,TUS
02191315,11,369,PHX,BUR
02191315,4,318,FLL,JAX
02191320,10,308,LAX,SJC
02191320,135,447,SAN,SFO
02191325,-5,313,OKC,MCI
02191325,-9,487,MSY,TPA
02191326,15,256,PHX,LAS
02191330,-13,239,DAL,HOU
02191330,13,304,SAN,PHX
02191335,-2,319,DAL,MAF
02191335,43,328,ABQ,PHX
02191335,9,345,LAS,RNO
02191340,8,197,LAS,ONT
02191343,77,325,PHX,ONT
02191345,0,293,DAL,LBB
